,state,season,mmwr_week,age_category,sex,race,rate
307,Entire Network (RSV-NET),2014-2015,Overall,----40-49 years,Overall,"A/PI, non-Hispanic",0.3
308,Entire Network (RSV-NET),2014-2015,Overall,----40-49 years,Overall,"AI/AN, non-Hispanic",0
309,Entire Network (RSV-NET),2014-2015,Overall,----40-49 years,Overall,"Black, non-Hispanic",4.9
310,Entire Network (RSV-NET),2014-2015,Overall,----40-49 years,Overall,Hispanic,0.4
311,Entire Network (RSV-NET),2014-2015,Overall,----40-49 years,Overall,"White, non-Hispanic",1.1
312,Entire Network (RSV-NET),2014-2015,Overall,----65-74 years,Overall,"A/PI, non-Hispanic",0
313,Entire Network (RSV-NET),2014-2015,Overall,----65-74 years,Overall,"AI/AN, non-Hispanic",0
314,Entire Network (RSV-NET),2014-2015,Overall,----65-74 years,Overall,"Black, non-Hispanic",8.2
315,Entire Network (RSV-NET),2014-2015,Overall,----65-74 years,Overall,Hispanic,5.3
316,Entire Network (RSV-NET),2014-2015,Overall,----65-74 years,Overall,"White, non-Hispanic",6.9
317,Entire Network (RSV-NET),2014-2015,Overall,----75-84 years,Overall,"A/PI, non-Hispanic",3.2
318,Entire Network (RSV-NET),2014-2015,Overall,----75-84 years,Overall,"AI/AN, non-Hispanic",0
319,Entire Network (RSV-NET),2014-2015,Overall,----75-84 years,Overall,"Black, non-Hispanic",18.8
320,Entire Network (RSV-NET),2014-2015,Overall,----75-84 years,Overall,Hispanic,3.9
321,Entire Network (RSV-NET),2014-2015,Overall,----75-84 years,Overall,"White, non-Hispanic",13.7
322,Entire Network (RSV-NET),2014-2015,Overall,----85+ years,Overall,"A/PI, non-Hispanic",11.5
323,Entire Network (RSV-NET),2014-2015,Overall,----85+ years,Overall,"AI/AN, non-Hispanic",0
324,Entire Network (RSV-NET),2014-2015,Overall,----85+ years,Overall,"Black, non-Hispanic",15.9
325,Entire Network (RSV-NET),2014-2015,Overall,----85+ years,Overall,Hispanic,0
326,Entire Network (RSV-NET),2014-2015,Overall,----85+ years,Overall,"White, non-Hispanic",22.8
327,Entire Network (RSV-NET),2014-2015,Overall,18+ (Adults),Overall,"A/PI, non-Hispanic",0.5
328,Entire Network (RSV-NET),2014-2015,Overall,18+ (Adults),Overall,"AI/AN, non-Hispanic",1.8
329,Entire Network (RSV-NET),2014-2015,Overall,18+ (Adults),Overall,"Black, non-Hispanic",5
330,Entire Network (RSV-NET),2014-2015,Overall,18+ (Adults),Overall,Hispanic,0.9
331,Entire Network (RSV-NET),2014-2015,Overall,18+ (Adults),Overall,"White, non-Hispanic",3.3
332,Entire Network (RSV-NET),2014-2015,Overall,18-49 years,Overall,"A/PI, non-Hispanic",0.2
333,Entire Network (RSV-NET),2014-2015,Overall,18-49 years,Overall,"AI/AN, non-Hispanic",0
334,Entire Network (RSV-NET),2014-2015,Overall,18-49 years,Overall,"Black, non-Hispanic",2.7
335,Entire Network (RSV-NET),2014-2015,Overall,18-49 years,Overall,Hispanic,0.2
336,Entire Network (RSV-NET),2014-2015,Overall,18-49 years,Overall,"White, non-Hispanic",0.6
337,Entire Network (RSV-NET),2014-2015,Overall,50-64 years,Overall,"A/PI, non-Hispanic",0
338,Entire Network (RSV-NET),2014-2015,Overall,50-64 years,Overall,"AI/AN, non-Hispanic",6.9
339,Entire Network (RSV-NET),2014-2015,Overall,50-64 years,Overall,"Black, non-Hispanic",7.9
340,Entire Network (RSV-NET),2014-2015,Overall,50-64 years,Overall,Hispanic,2.7
341,Entire Network (RSV-NET),2014-2015,Overall,50-64 years,Overall,"White, non-Hispanic",2.6
342,Entire Network (RSV-NET),2014-2015,Overall,65+ years,Overall,"A/PI, non-Hispanic",2.3
343,Entire Network (RSV-NET),2014-2015,Overall,65+ years,Overall,"AI/AN, non-Hispanic",0
344,Entire Network (RSV-NET),2014-2015,Overall,65+ years,Overall,"Black, non-Hispanic",11.8
345,Entire Network (RSV-NET),2014-2015,Overall,65+ years,Overall,Hispanic,4.3
346,Entire Network (RSV-NET),2014-2015,Overall,65+ years,Overall,"White, non-Hispanic",11
347,Entire Network (RSV-NET),2015-2016,Overall,----18-29 years,Overall,"A/PI, non-Hispanic",0
348,Entire Network (RSV-NET),2015-2016,Overall,----18-29 years,Overall,"AI/AN, non-Hispanic",7
349,Entire Network (RSV-NET),2015-2016,Overall,----18-29 years,Overall,"Black, non-Hispanic",2.7
350,Entire Network (RSV-NET),2015-2016,Overall,----18-29 years,Overall,Hispanic,1
351,Entire Network (RSV-NET),2015-2016,Overall,----18-29 years,Overall,"White, non-Hispanic",1
352,Entire Network (RSV-NET),2015-2016,Overall,----30-39 years,Overall,"A/PI, non-Hispanic",0.6
353,Entire Network (RSV-NET),2015-2016,Overall,----30-39 years,Overall,"AI/AN, non-Hispanic",0
354,Entire Network (RSV-NET),2015-2016,Overall,----30-39 years,Overall,"Black, non-Hispanic",3.6
355,Entire Network (RSV-NET),2015-2016,Overall,----30-39 years,Overall,Hispanic,1.4
356,Entire Network (RSV-NET),2015-2016,Overall,----30-39 years,Overall,"White, non-Hispanic",1.1
357,Entire Network (RSV-NET),2015-2016,Overall,----40-49 years,Overall,"A/PI, non-Hispanic",0.7
358,Entire Network (RSV-NET),2015-2016,Overall,----40-49 years,Overall,"AI/AN, non-Hispanic",0
359,Entire Network (RSV-NET),2015-2016,Overall,----40-49 years,Overall,"Black, non-Hispanic",4.7
360,Entire Network (RSV-NET),2015-2016,Overall,----40-49 years,Overall,Hispanic,2.5
361,Entire Network (RSV-NET),2015-2016,Overall,----40-49 years,Overall,"White, non-Hispanic",1.6
362,Entire Network (RSV-NET),2015-2016,Overall,----65-74 years,Overall,"A/PI, non-Hispanic",6.8
363,Entire Network (RSV-NET),2015-2016,Overall,----65-74 years,Overall,"AI/AN, non-Hispanic",0
364,Entire Network (RSV-NET),2015-2016,Overall,----65-74 years,Overall,"Black, non-Hispanic",13.6
365,Entire Network (RSV-NET),2015-2016,Overall,----65-74 years,Overall,Hispanic,19.6
366,Entire Network (RSV-NET),2015-2016,Overall,----65-74 years,Overall,"White, non-Hispanic",10.5
367,Entire Network (RSV-NET),2015-2016,Overall,----75-84 years,Overall,"A/PI, non-Hispanic",15.1
368,Entire Network (RSV-NET),2015-2016,Overall,----75-84 years,Overall,"AI/AN, non-Hispanic",115.5
369,Entire Network (RSV-NET),2015-2016,Overall,----75-84 years,Overall,"Black, non-Hispanic",23.5
370,Entire Network (RSV-NET),2015-2016,Overall,----75-84 years,Overall,Hispanic,14.9
371,Entire Network (RSV-NET),2015-2016,Overall,----75-84 years,Overall,"White, non-Hispanic",21.1
372,Entire Network (RSV-NET),2015-2016,Overall,----85+ years,Overall,"A/PI, non-Hispanic",46.7
373,Entire Network (RSV-NET),2015-2016,Overall,----85+ years,Overall,"AI/AN, non-Hispanic",0
374,Entire Network (RSV-NET),2015-2016,Overall,----85+ years,Overall,"Black, non-Hispanic",27.7
375,Entire Network (RSV-NET),2015-2016,Overall,----85+ years,Overall,Hispanic,43.7
376,Entire Network (RSV-NET),2015-2016,Overall,----85+ years,Overall,"White, non-Hispanic",46
377,Entire Network (RSV-NET),2015-2016,Overall,18+ (Adults),Overall,"A/PI, non-Hispanic",2.5
378,Entire Network (RSV-NET),2015-2016,Overall,18+ (Adults),Overall,"AI/AN, non-Hispanic",7
379,Entire Network (RSV-NET),2015-2016,Overall,18+ (Adults),Overall,"Black, non-Hispanic",7.4
380,Entire Network (RSV-NET),2015-2016,Overall,18+ (Adults),Overall,Hispanic,3.4
381,Entire Network (RSV-NET),2015-2016,Overall,18+ (Adults),Overall,"White, non-Hispanic",5.6
382,Entire Network (RSV-NET),2015-2016,Overall,18-49 years,Overall,"A/PI, non-Hispanic",0.4
383,Entire Network (RSV-NET),2015-2016,Overall,18-49 years,Overall,"AI/AN, non-Hispanic",2.8
384,Entire Network (RSV-NET),2015-2016,Overall,18-49 years,Overall,"Black, non-Hispanic",3.6
385,Entire Network (RSV-NET),2015-2016,Overall,18-49 years,Overall,Hispanic,1.6
386,Entire Network (RSV-NET),2015-2016,Overall,18-49 years,Overall,"White, non-Hispanic",1.2
387,Entire Network (RSV-NET),2015-2016,Overall,50-64 years,Overall,"A/PI, non-Hispanic",1.2
388,Entire Network (RSV-NET),2015-2016,Overall,50-64 years,Overall,"AI/AN, non-Hispanic",6.9
389,Entire Network (RSV-NET),2015-2016,Overall,50-64 years,Overall,"Black, non-Hispanic",12.4
390,Entire Network (RSV-NET),2015-2016,Overall,50-64 years,Overall,Hispanic,4.3
391,Entire Network (RSV-NET),2015-2016,Overall,50-64 years,Overall,"White, non-Hispanic",4.3
392,Entire Network (RSV-NET),2015-2016,Overall,65+ years,Overall,"A/PI, non-Hispanic",14.1
393,Entire Network (RSV-NET),2015-2016,Overall,65+ years,Overall,"AI/AN, non-Hispanic",27.4
394,Entire Network (RSV-NET),2015-2016,Overall,65+ years,Overall,"Black, non-Hispanic",17.5
395,Entire Network (RSV-NET),2015-2016,Overall,65+ years,Overall,Hispanic,21.1
396,Entire Network (RSV-NET),2015-2016,Overall,65+ years,Overall,"White, non-Hispanic",18.3
397,Entire Network (RSV-NET),2016-2017,Overall,----18-29 years,Overall,"A/PI, non-Hispanic",0.8
398,Entire Network (RSV-NET),2016-2017,Overall,----18-29 years,Overall,"AI/AN, non-Hispanic",0
399,Entire Network (RSV-NET),2016-2017,Overall,----18-29 years,Overall,"Black, non-Hispanic",3
400,Entire Network (RSV-NET),2016-2017,Overall,----18-29 years,Overall,Hispanic,0.9
401,Entire Network (RSV-NET),2016-2017,Overall,----18-29 years,Overall,"White, non-Hispanic",1.1
402,Entire Network (RSV-NET),2016-2017,Overall,----30-39 years,Overall,"A/PI, non-Hispanic",0.5
403,Entire Network (RSV-NET),2016-2017,Overall,----30-39 years,Overall,"AI/AN, non-Hispanic",0
404,Entire Network (RSV-NET),2016-2017,Overall,----30-39 years,Overall,"Black, non-Hispanic",2.8
405,Entire Network (RSV-NET),2016-2017,Overall,----30-39 years,Overall,Hispanic,1
406,Entire Network (RSV-NET),2016-2017,Overall,----30-39 years,Overall,"White, non-Hispanic",1.7
407,Entire Network (RSV-NET),2016-2017,Overall,----40-49 years,Overall,"A/PI, non-Hispanic",1.3
408,Entire Network (RSV-NET),2016-2017,Overall,----40-49 years,Overall,"AI/AN, non-Hispanic",14.7
409,Entire Network (RSV-NET),2016-2017,Overall,----40-49 years,Overall,"Black, non-Hispanic",3
410,Entire Network (RSV-NET),2016-2017,Overall,----40-49 years,Overall,Hispanic,1.2
411,Entire Network (RSV-NET),2016-2017,Overall,----40-49 years,Overall,"White, non-Hispanic",1.8
412,Entire Network (RSV-NET),2016-2017,Overall,----65-74 years,Overall,"A/PI, non-Hispanic",18.2
413,Entire Network (RSV-NET),2016-2017,Overall,----65-74 years,Overall,"AI/AN, non-Hispanic",0
414,Entire Network (RSV-NET),2016-2017,Overall,----65-74 years,Overall,"Black, non-Hispanic",17.5
415,Entire Network (RSV-NET),2016-2017,Overall,----65-74 years,Overall,Hispanic,11.5
416,Entire Network (RSV-NET),2016-2017,Overall,----65-74 years,Overall,"White, non-Hispanic",16.1
417,Entire Network (RSV-NET),2016-2017,Overall,----75-84 years,Overall,"A/PI, non-Hispanic",38.7
418,Entire Network (RSV-NET),2016-2017,Overall,----75-84 years,Overall,"AI/AN, non-Hispanic",0
419,Entire Network (RSV-NET),2016-2017,Overall,----75-84 years,Overall,"Black, non-Hispanic",39.3
420,Entire Network (RSV-NET),2016-2017,Overall,----75-84 years,Overall,Hispanic,20.9
421,Entire Network (RSV-NET),2016-2017,Overall,----75-84 years,Overall,"White, non-Hispanic",37.7
422,Entire Network (RSV-NET),2016-2017,Overall,----85+ years,Overall,"A/PI, non-Hispanic",107
423,Entire Network (RSV-NET),2016-2017,Overall,----85+ years,Overall,"AI/AN, non-Hispanic",0
424,Entire Network (RSV-NET),2016-2017,Overall,----85+ years,Overall,"Black, non-Hispanic",35.4
425,Entire Network (RSV-NET),2016-2017,Overall,----85+ years,Overall,Hispanic,68.7
426,Entire Network (RSV-NET),2016-2017,Overall,----85+ years,Overall,"White, non-Hispanic",80
427,Entire Network (RSV-NET),2016-2017,Overall,18+ (Adults),Overall,"A/PI, non-Hispanic",6.8
428,Entire Network (RSV-NET),2016-2017,Overall,18+ (Adults),Overall,"AI/AN, non-Hispanic",3.8
429,Entire Network (RSV-NET),2016-2017,Overall,18+ (Adults),Overall,"Black, non-Hispanic",8.3
430,Entire Network (RSV-NET),2016-2017,Overall,18+ (Adults),Overall,Hispanic,3.8
431,Entire Network (RSV-NET),2016-2017,Overall,18+ (Adults),Overall,"White, non-Hispanic",9.4
432,Entire Network (RSV-NET),2016-2017,Overall,18-49 years,Overall,"A/PI, non-Hispanic",0.8
433,Entire Network (RSV-NET),2016-2017,Overall,18-49 years,Overall,"AI/AN, non-Hispanic",3.9
434,Entire Network (RSV-NET),2016-2017,Overall,18-49 years,Overall,"Black, non-Hispanic",2.9
435,Entire Network (RSV-NET),2016-2017,Overall,18-49 years,Overall,Hispanic,1
436,Entire Network (RSV-NET),2016-2017,Overall,18-49 years,Overall,"White, non-Hispanic",1.5
437,Entire Network (RSV-NET),2016-2017,Overall,50-64 years,Overall,"A/PI, non-Hispanic",5.4
438,Entire Network (RSV-NET),2016-2017,Overall,50-64 years,Overall,"AI/AN, non-Hispanic",5.4
439,Entire Network (RSV-NET),2016-2017,Overall,50-64 years,Overall,"Black, non-Hispanic",13.4
440,Entire Network (RSV-NET),2016-2017,Overall,50-64 years,Overall,Hispanic,7.3
441,Entire Network (RSV-NET),2016-2017,Overall,50-64 years,Overall,"White, non-Hispanic",7.8
442,Entire Network (RSV-NET),2016-2017,Overall,65+ years,Overall,"A/PI, non-Hispanic",35.1
443,Entire Network (RSV-NET),2016-2017,Overall,65+ years,Overall,"AI/AN, non-Hispanic",0
444,Entire Network (RSV-NET),2016-2017,Overall,65+ years,Overall,"Black, non-Hispanic",24.8
445,Entire Network (RSV-NET),2016-2017,Overall,65+ years,Overall,Hispanic,20.5
446,Entire Network (RSV-NET),2016-2017,Overall,65+ years,Overall,"White, non-Hispanic",30.6
447,Entire Network (RSV-NET),2017-2018,Overall,----18-29 years,Overall,"A/PI, non-Hispanic",1
448,Entire Network (RSV-NET),2017-2018,Overall,----18-29 years,Overall,"AI/AN, non-Hispanic",0
449,Entire Network (RSV-NET),2017-2018,Overall,----18-29 years,Overall,"Black, non-Hispanic",2
450,Entire Network (RSV-NET),2017-2018,Overall,----18-29 years,Overall,Hispanic,0.8
451,Entire Network (RSV-NET),2017-2018,Overall,----18-29 years,Overall,"White, non-Hispanic",1.1
452,Entire Network (RSV-NET),2017-2018,Overall,----30-39 years,Overall,"A/PI, non-Hispanic",0.8
453,Entire Network (RSV-NET),2017-2018,Overall,----30-39 years,Overall,"AI/AN, non-Hispanic",8.4
454,Entire Network (RSV-NET),2017-2018,Overall,----30-39 years,Overall,"Black, non-Hispanic",2.4
455,Entire Network (RSV-NET),2017-2018,Overall,----30-39 years,Overall,Hispanic,2.1
456,Entire Network (RSV-NET),2017-2018,Overall,----30-39 years,Overall,"White, non-Hispanic",1.5
457,Entire Network (RSV-NET),2017-2018,Overall,----40-49 years,Overall,"A/PI, non-Hispanic",1.2
458,Entire Network (RSV-NET),2017-2018,Overall,----40-49 years,Overall,"AI/AN, non-Hispanic",20.6
459,Entire Network (RSV-NET),2017-2018,Overall,----40-49 years,Overall,"Black, non-Hispanic",5.9
460,Entire Network (RSV-NET),2017-2018,Overall,----40-49 years,Overall,Hispanic,2.7
461,Entire Network (RSV-NET),2017-2018,Overall,----40-49 years,Overall,"White, non-Hispanic",3.3
462,Entire Network (RSV-NET),2017-2018,Overall,----65-74 years,Overall,"A/PI, non-Hispanic",17.4
463,Entire Network (RSV-NET),2017-2018,Overall,----65-74 years,Overall,"AI/AN, non-Hispanic",29.4
464,Entire Network (RSV-NET),2017-2018,Overall,----65-74 years,Overall,"Black, non-Hispanic",25
465,Entire Network (RSV-NET),2017-2018,Overall,----65-74 years,Overall,Hispanic,30.1
466,Entire Network (RSV-NET),2017-2018,Overall,----65-74 years,Overall,"White, non-Hispanic",19.2
467,Entire Network (RSV-NET),2017-2018,Overall,----75-84 years,Overall,"A/PI, non-Hispanic",59.7
468,Entire Network (RSV-NET),2017-2018,Overall,----75-84 years,Overall,"AI/AN, non-Hispanic",78.4
469,Entire Network (RSV-NET),2017-2018,Overall,----75-84 years,Overall,"Black, non-Hispanic",35.6
470,Entire Network (RSV-NET),2017-2018,Overall,----75-84 years,Overall,Hispanic,43.2
471,Entire Network (RSV-NET),2017-2018,Overall,----75-84 years,Overall,"White, non-Hispanic",42.6
472,Entire Network (RSV-NET),2017-2018,Overall,----85+ years,Overall,"A/PI, non-Hispanic",174.3
473,Entire Network (RSV-NET),2017-2018,Overall,----85+ years,Overall,"AI/AN, non-Hispanic",79.7
474,Entire Network (RSV-NET),2017-2018,Overall,----85+ years,Overall,"Black, non-Hispanic",61.2
475,Entire Network (RSV-NET),2017-2018,Overall,----85+ years,Overall,Hispanic,97.5
476,Entire Network (RSV-NET),2017-2018,Overall,----85+ years,Overall,"White, non-Hispanic",91.8
477,Entire Network (RSV-NET),2017-2018,Overall,18+ (Adults),Overall,"A/PI, non-Hispanic",9.1
478,Entire Network (RSV-NET),2017-2018,Overall,18+ (Adults),Overall,"AI/AN, non-Hispanic",18.2
479,Entire Network (RSV-NET),2017-2018,Overall,18+ (Adults),Overall,"Black, non-Hispanic",10.4
480,Entire Network (RSV-NET),2017-2018,Overall,18+ (Adults),Overall,Hispanic,6.4
481,Entire Network (RSV-NET),2017-2018,Overall,18+ (Adults),Overall,"White, non-Hispanic",11.2
482,Entire Network (RSV-NET),2017-2018,Overall,18-49 years,Overall,"A/PI, non-Hispanic",1
483,Entire Network (RSV-NET),2017-2018,Overall,18-49 years,Overall,"AI/AN, non-Hispanic",8.2
484,Entire Network (RSV-NET),2017-2018,Overall,18-49 years,Overall,"Black, non-Hispanic",3.2
485,Entire Network (RSV-NET),2017-2018,Overall,18-49 years,Overall,Hispanic,1.8
486,Entire Network (RSV-NET),2017-2018,Overall,18-49 years,Overall,"White, non-Hispanic",1.9
487,Entire Network (RSV-NET),2017-2018,Overall,50-64 years,Overall,"A/PI, non-Hispanic",6.2
488,Entire Network (RSV-NET),2017-2018,Overall,50-64 years,Overall,"AI/AN, non-Hispanic",30
489,Entire Network (RSV-NET),2017-2018,Overall,50-64 years,Overall,"Black, non-Hispanic",16.8
490,Entire Network (RSV-NET),2017-2018,Overall,50-64 years,Overall,Hispanic,8.2
491,Entire Network (RSV-NET),2017-2018,Overall,50-64 years,Overall,"White, non-Hispanic",9.2
492,Entire Network (RSV-NET),2017-2018,Overall,65+ years,Overall,"A/PI, non-Hispanic",48.4
493,Entire Network (RSV-NET),2017-2018,Overall,65+ years,Overall,"AI/AN, non-Hispanic",45.8
494,Entire Network (RSV-NET),2017-2018,Overall,65+ years,Overall,"Black, non-Hispanic",31.2
495,Entire Network (RSV-NET),2017-2018,Overall,65+ years,Overall,Hispanic,40.8
496,Entire Network (RSV-NET),2017-2018,Overall,65+ years,Overall,"White, non-Hispanic",35.3
497,Entire Network (RSV-NET),2018-2019,Overall,----0-<6 months,Overall,"A/PI, non-Hispanic",921.9
498,Entire Network (RSV-NET),2018-2019,Overall,----0-<6 months,Overall,"AI/AN, non-Hispanic",1133.4
499,Entire Network (RSV-NET),2018-2019,Overall,----0-<6 months,Overall,"Black, non-Hispanic",1184
500,Entire Network (RSV-NET),2018-2019,Overall,----0-<6 months,Overall,Hispanic,1095.1
501,Entire Network (RSV-NET),2018-2019,Overall,----0-<6 months,Overall,"White, non-Hispanic",969.3
502,Entire Network (RSV-NET),2018-2019,Overall,----1-<2 years,Overall,"A/PI, non-Hispanic",270.9
503,Entire Network (RSV-NET),2018-2019,Overall,----1-<2 years,Overall,"AI/AN, non-Hispanic",562.7
504,Entire Network (RSV-NET),2018-2019,Overall,----1-<2 years,Overall,"Black, non-Hispanic",268.3
505,Entire Network (RSV-NET),2018-2019,Overall,----1-<2 years,Overall,Hispanic,281.1
506,Entire Network (RSV-NET),2018-2019,Overall,----1-<2 years,Overall,"White, non-Hispanic",198.3
507,Entire Network (RSV-NET),2018-2019,Overall,----12-17 years,Overall,"A/PI, non-Hispanic",3
508,Entire Network (RSV-NET),2018-2019,Overall,----12-17 years,Overall,"AI/AN, non-Hispanic",0
509,Entire Network (RSV-NET),2018-2019,Overall,----12-17 years,Overall,"Black, non-Hispanic",3.6
510,Entire Network (RSV-NET),2018-2019,Overall,----12-17 years,Overall,Hispanic,2
511,Entire Network (RSV-NET),2018-2019,Overall,----12-17 years,Overall,"White, non-Hispanic",1.3
512,Entire Network (RSV-NET),2018-2019,Overall,----18-29 years,Overall,"A/PI, non-Hispanic",0.2
513,Entire Network (RSV-NET),2018-2019,Overall,----18-29 years,Overall,"AI/AN, non-Hispanic",0
